country,state,year,water_access,municipal_revenue,urban_population,avg_revenue,total_revenue,household_metric,water_access_lag_1,urban_population_lag_1,total_revenue_lag_1,water_access_growth,urban_population_growth,total_revenue_growth,water_access_roll_3,urban_population_roll_3,infra_pressure,infrastructure_risk
IND,Chandigarh,2008,0.9957983193277311,56.963944562899776,0.497395896959287,587.0241050119332,0.11803258923958013,2.8,99.4,2245353.3671399592,12633.865217391303,0.0,0.0,0.0,99.53333333333335,2245353.3671399592,0.047842789430950446,0.2806237323263186
IND,Chandigarh,2011,0.9957983193277311,56.963944562899776,0.497395896959287,587.0241050119332,0.11803258923958013,69.86,99.4,2245353.3671399592,12633.865217391303,0.0,0.0,0.0,99.4,2245353.3671399592,0.047842789430950446,0.2806237323263186
IND,Chandigarh,2012,0.8574824584697536,56.963944562899776,0.497395896959287,587.0241050119332,0.11803258923958013,3.53,99.4,2245353.3671399592,12633.865217391303,-0.13247152870904888,0.0,0.0,95.01077668210685,2245353.3671399592,0.05633302635792181,0.33849714774760103
IND,Chandigarh,2015,0.8574824584697536,56.963944562899776,0.497395896959287,0.0,0.11803258923958013,3.53,86.23233004632054,2245353.3671399592,12633.865217391303,0.0,0.0,0.0,90.6215533642137,2245353.3671399592,0.05633302635792181,0.33849714774760103
IND,Chandigarh,2016,0.8574824584697536,56.963944562899776,0.497395896959287,0.0,0.11803258923958013,3.53,86.23233004632054,2245353.3671399592,12633.865217391303,0.0,0.0,0.0,86.23233004632054,2245353.3671399592,0.05633302635792181,0.33849714774760103
IND,Chandigarh,2017,0.8574824584697536,56.963944562899776,0.497395896959287,0.0,0.11803258923958013,3.53,86.23233004632054,2245353.3671399592,12633.865217391303,0.0,0.0,0.0,86.23233004632054,2245353.3671399592,0.05633302635792181,0.33849714774760103
IND,Chandigarh,2018,0.8574824584697536,56.963944562899776,0.497395896959287,0.0,0.11803258923958013,3.53,86.23233004632054,2245353.3671399592,12633.865217391303,0.0,0.0,0.0,86.23233004632054,2245353.3671399592,0.05633302635792181,0.33849714774760103
IND,Chandigarh,2019,0.8574824584697536,56.963944562899776,0.497395896959287,0.0,0.11803258923958013,3.53,86.23233004632054,2245353.3671399592,12633.865217391303,0.0,0.0,0.0,86.23233004632054,2245353.3671399592,0.05633302635792181,0.33849714774760103
IND,Chandigarh,2020,0.8574824584697536,56.963944562899776,0.497395896959287,0.0,0.11803258923958013,3.53,86.23233004632054,2245353.3671399592,12633.865217391303,0.0,0.0,0.0,86.23233004632054,2245353.3671399592,0.05633302635792181,0.33849714774760103
IND,Chandigarh,2021,0.8574824584697536,56.963944562899776,0.497395896959287,0.0,0.11803258923958013,3.53,86.23233004632054,2245353.3671399592,12633.865217391303,0.0,0.0,0.0,86.23233004632054,2245353.3671399592,0.05633302635792181,0.33849714774760103
IND,Chandigarh,2022,0.8574824584697536,56.963944562899776,0.497395896959287,0.0,0.11803258923958013,3.53,86.23233004632054,2245353.3671399592,12633.865217391303,0.0,0.0,0.0,86.23233004632054,2245353.3671399592,0.05633302635792181,0.33849714774760103
IND,Chhattisgarh,2002,0.9380252100840336,56.963944562899776,0.497395896959287,587.0241050119332,0.11803258923958013,2.82,88.8,2245353.3671399592,12633.865217391303,0.057432432432432456,0.0,0.0,89.63418282098964,2245353.3671399592,0.05110254343422358,0.30471090222477953
IND,Chhattisgarh,2008,0.9380252100840336,56.963944562899776,0.497395896959287,587.0241050119332,0.11803258923958013,2.82,93.9,2245353.3671399592,12633.865217391303,0.0,0.0,0.0,92.2,2245353.3671399592,0.05110254343422358,0.30471090222477953
IND,Chhattisgarh,2011,0.9380252100840336,56.963944562899776,0.497395896959287,587.0241050119332,0.11803258923958013,64.24,93.9,2245353.3671399592,12633.865217391303,0.0,0.0,0.0,93.9,2245353.3671399592,0.05110254343422358,0.30471090222477953
IND,Chhattisgarh,2012,0.8574824584697536,56.963944562899776,0.497395896959287,587.0241050119332,0.11803258923958013,2.64,93.9,2245353.3671399592,12633.865217391303,-0.08165782698274193,0.0,0.0,91.3441100154402,2245353.3671399592,0.05633302635792181,0.33849714774760103
IND,Chhattisgarh,2015,0.8574824584697536,56.963944562899776,0.497395896959287,0.0,0.11803258923958013,2.64,86.23233004632054,2245353.3671399592,12633.865217391303,0.0,0.0,0.0,88.78822003088037,2245353.3671399592,0.05633302635792181,0.33849714774760103
IND,Chhattisgarh,2016,0.8574824584697536,56.963944562899776,0.497395896959287,0.0,0.11803258923958013,2.64,86.23233004632054,2245353.3671399592,12633.865217391303,0.0,0.0,0.0,86.23233004632054,2245353.3671399592,0.05633302635792181,0.33849714774760103
IND,Chhattisgarh,2017,0.8574824584697536,56.963944562899776,0.497395896959287,0.0,0.11803258923958013,2.64,86.23233004632054,2245353.3671399592,12633.865217391303,0.0,0.0,0.0,86.23233004632054,2245353.3671399592,0.05633302635792181,0.33849714774760103
IND,Chhattisgarh,2018,0.8574824584697536,56.963944562899776,0.497395896959287,0.0,0.11803258923958013,2.64,86.23233004632054,2245353.3671399592,12633.865217391303,0.0,0.0,0.0,86.23233004632054,2245353.3671399592,0.05633302635792181,0.33849714774760103
IND,Chhattisgarh,2019,0.8574824584697536,56.963944562899776,0.497395896959287,0.0,0.11803258923958013,2.64,86.23233004632054,2245353.3671399592,12633.865217391303,0.0,0.0,0.0,86.23233004632054,2245353.3671399592,0.05633302635792181,0.33849714774760103
IND,Chhattisgarh,2020,0.8574824584697536,56.963944562899776,0.497395896959287,0.0,0.11803258923958013,2.64,86.23233004632054,2245353.3671399592,12633.865217391303,0.0,0.0,0.0,86.23233004632054,2245353.3671399592,0.05633302635792181,0.33849714774760103
IND,Chhattisgarh,2021,0.8574824584697536,56.963944562899776,0.497395896959287,0.0,0.11803258923958013,2.64,86.23233004632054,2245353.3671399592,12633.865217391303,0.0,0.0,0.0,86.23233004632054,2245353.3671399592,0.05633302635792181,0.33849714774760103
IND,Chhattisgarh,2022,0.8574824584697536,56.963944562899776,0.497395896959287,0.0,0.11803258923958013,2.64,86.23233004632054,2245353.3671399592,12633.865217391303,0.0,0.0,0.0,86.23233004632054,2245353.3671399592,0.05633302635792181,0.33849714774760103
IND,Dadra and Nagar Haveli and Daman & Diu,2017,0.8571696267118585,56.963944562899776,0.497395896959287,0.0,0.11803258923958013,4.501115679873983,86.20254846296893,2245353.3671399592,12633.865217391303,0.0,0.0,0.0,86.20254846296893,2245353.3671399592,0.05635513505739932,0.33862891306060233
IND,Dadra and Nagar Haveli and Daman & Diu,2018,0.8571696267118585,56.963944562899776,0.497395896959287,0.0,0.11803258923958013,4.501115679873983,86.20254846296893,2245353.3671399592,12633.865217391303,0.0,0.0,0.0,86.20254846296893,2245353.3671399592,0.05635513505739932,0.33862891306060233
IND,Dadra and Nagar Haveli and Daman & Diu,2019,0.8571696267118585,56.963944562899776,0.497395896959287,0.0,0.11803258923958013,4.501115679873983,86.20254846296893,2245353.3671399592,12633.865217391303,0.0,0.0,0.0,86.20254846296893,2245353.3671399592,0.05635513505739932,0.33862891306060233
IND,Dadra and Nagar Haveli and Daman & Diu,2020,0.8571696267118585,56.963944562899776,0.497395896959287,0.0,0.11803258923958013,4.501115679873983,86.20254846296893,2245353.3671399592,12633.865217391303,0.0,0.0,0.0,86.20254846296893,2245353.3671399592,0.05635513505739932,0.33862891306060233
IND,Dadra and Nagar Haveli and Daman & Diu,2021,0.8571696267118585,56.963944562899776,0.497395896959287,0.0,0.11803258923958013,4.501115679873983,86.20254846296893,2245353.3671399592,12633.865217391303,0.0,0.0,0.0,86.20254846296893,2245353.3671399592,0.05635513505739932,0.33862891306060233
IND,Dadra and Nagar Haveli and Daman & Diu,2022,0.8571696267118585,56.963944562899776,0.497395896959287,0.0,0.11803258923958013,4.501115679873983,86.20254846296893,2245353.3671399592,12633.865217391303,0.0,0.0,0.0,86.20254846296893,2245353.3671399592,0.05635513505739932,0.33862891306060233
IND,Delhi,2002,0.9516806722689075,56.963944562899776,0.497395896959287,587.0241050119332,0.11803258923958013,5.41,97.7,2245353.3671399592,12633.865217391303,-0.025588536335721557,0.0,0.0,93.03418282098964,2245353.3671399592,0.050298417385258906,0.2990074795361406
IND,Delhi,2008,0.9516806722689075,56.963944562899776,0.497395896959287,587.0241050119332,0.11803258923958013,5.41,95.2,2245353.3671399592,12633.865217391303,0.0,0.0,0.0,96.03333333333335,2245353.3671399592,0.050298417385258906,0.2990074795361406
IND,Delhi,2011,0.9516806722689075,56.963944562899776,0.497395896959287,587.0241050119332,0.11803258923958013,66.02,95.2,2245353.3671399592,12633.865217391303,0.0,0.0,0.0,95.2,2245353.3671399592,0.050298417385258906,0.2990074795361406
IND,Delhi,2012,0.8574824584697536,56.963944562899776,0.497395896959287,587.0241050119332,0.11803258923958013,2.77,95.2,2245353.3671399592,12633.865217391303,-0.09419821379915405,0.0,0.0,92.21077668210684,2245353.3671399592,0.05633302635792181,0.33849714774760103
IND,Goa,2002,0.9012605042016806,56.963944562899776,0.497395896959287,587.0241050119332,0.11803258923958013,3.98,82.1,2245353.3671399592,12633.865217391303,0.10109622411693064,0.0,0.0,86.23418282098964,2245353.3671399592,0.053381193835556735,0.3201003796981207
IND,Goa,2008,0.9012605042016806,56.963944562899776,0.497395896959287,587.0241050119332,0.11803258923958013,3.98,90.4,2245353.3671399592,12633.865217391303,0.0,0.0,0.0,87.63333333333333,2245353.3671399592,0.053381193835556735,0.3201003796981207
IND,Goa,2011,0.9012605042016806,56.963944562899776,0.497395896959287,587.0241050119332,0.11803258923958013,76.89,90.4,2245353.3671399592,12633.865217391303,0.0,0.0,0.0,90.4,2245353.3671399592,0.053381193835556735,0.3201003796981207
IND,Goa,2012,0.8574824584697536,56.963944562899776,0.497395896959287,587.0241050119332,0.11803258923958013,1.31,90.4,2245353.3671399592,12633.865217391303,-0.046102543735392354,0.0,0.0,89.01077668210685,2245353.3671399592,0.05633302635792181,0.33849714774760103
IND,Goa,2015,0.8574824584697536,56.963944562899776,0.497395896959287,0.0,0.11803258923958013,1.31,86.23233004632054,2245353.3671399592,12633.865217391303,0.0,0.0,0.0,87.6215533642137,2245353.3671399592,0.05633302635792181,0.33849714774760103
IND,Goa,2016,0.8574824584697536,56.963944562899776,0.497395896959287,0.0,0.11803258923958013,1.31,86.23233004632054,2245353.3671399592,12633.865217391303,0.0,0.0,0.0,86.23233004632054,2245353.3671399592,0.05633302635792181,0.33849714774760103
IND,Goa,2017,0.8574824584697536,56.963944562899776,0.497395896959287,0.0,0.11803258923958013,1.31,86.23233004632054,2245353.3671399592,12633.865217391303,0.0,0.0,0.0,86.23233004632054,2245353.3671399592,0.05633302635792181,0.33849714774760103
IND,Goa,2018,0.8574824584697536,56.963944562899776,0.497395896959287,0.0,0.11803258923958013,1.31,86.23233004632054,2245353.3671399592,12633.865217391303,0.0,0.0,0.0,86.23233004632054,2245353.3671399592,0.05633302635792181,0.33849714774760103
IND,Goa,2019,0.8574824584697536,56.963944562899776,0.497395896959287,0.0,0.11803258923958013,1.31,86.23233004632054,2245353.3671399592,12633.865217391303,0.0,0.0,0.0,86.23233004632054,2245353.3671399592,0.05633302635792181,0.33849714774760103
IND,Goa,2020,0.8574824584697536,56.963944562899776,0.497395896959287,0.0,0.11803258923958013,1.31,86.23233004632054,2245353.3671399592,12633.865217391303,0.0,0.0,0.0,86.23233004632054,2245353.3671399592,0.05633302635792181,0.33849714774760103
