Country,Year,State Name,Type Of Urban Lobal Body (Ulb) ,Category Of Urban Lobal Body (Ulb),"Weighted Average Own Revenue (UOM:INR(IndianRupees)), Scaling Factor:10000000","Median Own Revenue Per Capita (UOM:INR(IndianRupees)), Scaling Factor:1","Percentage Of Weighted Average Own Revenues To Revenue Expenditure (UOM:%(Percentage)), Scaling Factor:1","Percentage Of Cities Where Own Revenues Meet Revenue Expenditure (UOM:%(Percentage)), Scaling Factor:1"
India,"Financial Year (Apr - Mar), 2022",Kerala,Municipal Corporation,<100 Thousand,28,5059,119,0
India,"Financial Year (Apr - Mar), 2022",Kerala,Municipality,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2022",Kerala,Municipality,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2022",Kerala,Municipality,500 Thousand - 1 Million,9,176,22,0
India,"Financial Year (Apr - Mar), 2022",Kerala,Municipality,100 Thousand-500 Thousand,16,792,42,4
India,"Financial Year (Apr - Mar), 2022",Kerala,Municipality,<100 Thousand,6,750,13,1
India,"Financial Year (Apr - Mar), 2022",Ladakh,Town Panchayat,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2022",Ladakh,Town Panchayat,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2022",Ladakh,Town Panchayat,500 Thousand - 1 Million,12,188,120,2
India,"Financial Year (Apr - Mar), 2022",Ladakh,Town Panchayat,100 Thousand-500 Thousand,0,0,0,0
India,"Financial Year (Apr - Mar), 2022",Ladakh,Town Panchayat,<100 Thousand,2,343,14,1
India,"Financial Year (Apr - Mar), 2022",Ladakh,Municipal Corporation,4 Million+,9761,5684,50,25
India,"Financial Year (Apr - Mar), 2022",Ladakh,Municipal Corporation,1 Million - 4 Million,958,3022,49,21
India,"Financial Year (Apr - Mar), 2022",Ladakh,Municipal Corporation,500 Thousand - 1 Million,157,1884,60,11
India,"Financial Year (Apr - Mar), 2022",Ladakh,Municipal Corporation,100 Thousand-500 Thousand,66,1602,126,6
India,"Financial Year (Apr - Mar), 2022",Ladakh,Municipal Corporation,<100 Thousand,28,5059,119,0
India,"Financial Year (Apr - Mar), 2022",Ladakh,Municipality,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2022",Ladakh,Municipality,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2022",Ladakh,Municipality,500 Thousand - 1 Million,9,176,22,0
India,"Financial Year (Apr - Mar), 2022",Ladakh,Municipality,100 Thousand-500 Thousand,16,792,42,4
India,"Financial Year (Apr - Mar), 2022",Ladakh,Municipality,<100 Thousand,6,750,13,1
India,"Financial Year (Apr - Mar), 2022",Madhya Pradesh,Town Panchayat,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2022",Madhya Pradesh,Town Panchayat,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2022",Madhya Pradesh,Town Panchayat,500 Thousand - 1 Million,12,188,120,2
India,"Financial Year (Apr - Mar), 2022",Madhya Pradesh,Town Panchayat,100 Thousand-500 Thousand,0,0,0,0
India,"Financial Year (Apr - Mar), 2022",Madhya Pradesh,Town Panchayat,<100 Thousand,2,343,14,1
India,"Financial Year (Apr - Mar), 2022",Madhya Pradesh,Municipal Corporation,4 Million+,9761,5684,50,25
India,"Financial Year (Apr - Mar), 2022",Madhya Pradesh,Municipal Corporation,1 Million - 4 Million,958,3022,49,21
India,"Financial Year (Apr - Mar), 2022",Madhya Pradesh,Municipal Corporation,500 Thousand - 1 Million,157,1884,60,11
India,"Financial Year (Apr - Mar), 2022",Madhya Pradesh,Municipal Corporation,100 Thousand-500 Thousand,66,1602,126,6
India,"Financial Year (Apr - Mar), 2022",Madhya Pradesh,Municipal Corporation,<100 Thousand,28,5059,119,0
India,"Financial Year (Apr - Mar), 2022",Madhya Pradesh,Municipality,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2022",Madhya Pradesh,Municipality,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2022",Madhya Pradesh,Municipality,500 Thousand - 1 Million,9,176,22,0
India,"Financial Year (Apr - Mar), 2022",Madhya Pradesh,Municipality,100 Thousand-500 Thousand,16,792,42,4
India,"Financial Year (Apr - Mar), 2022",Madhya Pradesh,Municipality,<100 Thousand,6,750,13,1
India,"Financial Year (Apr - Mar), 2022",Maharashtra,Town Panchayat,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2022",Maharashtra,Town Panchayat,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2022",Maharashtra,Town Panchayat,500 Thousand - 1 Million,12,188,120,2
India,"Financial Year (Apr - Mar), 2022",Maharashtra,Town Panchayat,100 Thousand-500 Thousand,0,0,0,0
India,"Financial Year (Apr - Mar), 2022",Maharashtra,Town Panchayat,<100 Thousand,2,343,14,1
India,"Financial Year (Apr - Mar), 2022",Maharashtra,Municipal Corporation,4 Million+,9761,5684,50,25
India,"Financial Year (Apr - Mar), 2022",Maharashtra,Municipal Corporation,1 Million - 4 Million,958,3022,49,21
India,"Financial Year (Apr - Mar), 2022",Maharashtra,Municipal Corporation,500 Thousand - 1 Million,157,1884,60,11
India,"Financial Year (Apr - Mar), 2022",Maharashtra,Municipal Corporation,100 Thousand-500 Thousand,66,1602,126,6
India,"Financial Year (Apr - Mar), 2022",Maharashtra,Municipal Corporation,<100 Thousand,28,5059,119,0
India,"Financial Year (Apr - Mar), 2022",Maharashtra,Municipality,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2022",Maharashtra,Municipality,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2022",Maharashtra,Municipality,500 Thousand - 1 Million,9,176,22,0
India,"Financial Year (Apr - Mar), 2022",Maharashtra,Municipality,100 Thousand-500 Thousand,16,792,42,4
India,"Financial Year (Apr - Mar), 2022",Maharashtra,Municipality,<100 Thousand,6,750,13,1
India,"Financial Year (Apr - Mar), 2022",Manipur,Town Panchayat,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2022",Manipur,Town Panchayat,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2022",Manipur,Town Panchayat,500 Thousand - 1 Million,12,188,120,2
India,"Financial Year (Apr - Mar), 2022",Manipur,Town Panchayat,100 Thousand-500 Thousand,0,0,0,0
India,"Financial Year (Apr - Mar), 2022",Manipur,Town Panchayat,<100 Thousand,2,343,14,1
India,"Financial Year (Apr - Mar), 2022",Manipur,Municipal Corporation,4 Million+,9761,5684,50,25
India,"Financial Year (Apr - Mar), 2022",Manipur,Municipal Corporation,1 Million - 4 Million,958,3022,49,21
India,"Financial Year (Apr - Mar), 2022",Manipur,Municipal Corporation,500 Thousand - 1 Million,157,1884,60,11
India,"Financial Year (Apr - Mar), 2022",Manipur,Municipal Corporation,100 Thousand-500 Thousand,66,1602,126,6
India,"Financial Year (Apr - Mar), 2022",Manipur,Municipal Corporation,<100 Thousand,28,5059,119,0
India,"Financial Year (Apr - Mar), 2022",Manipur,Municipality,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2022",Manipur,Municipality,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2022",Manipur,Municipality,500 Thousand - 1 Million,9,176,22,0
India,"Financial Year (Apr - Mar), 2022",Manipur,Municipality,100 Thousand-500 Thousand,16,792,42,4
India,"Financial Year (Apr - Mar), 2022",Manipur,Municipality,<100 Thousand,6,750,13,1
India,"Financial Year (Apr - Mar), 2022",Meghalaya,Town Panchayat,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2022",Meghalaya,Town Panchayat,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2022",Meghalaya,Town Panchayat,500 Thousand - 1 Million,12,188,120,2
India,"Financial Year (Apr - Mar), 2022",Meghalaya,Town Panchayat,100 Thousand-500 Thousand,0,0,0,0
India,"Financial Year (Apr - Mar), 2022",Meghalaya,Town Panchayat,<100 Thousand,2,343,14,1
India,"Financial Year (Apr - Mar), 2022",Meghalaya,Municipal Corporation,4 Million+,9761,5684,50,25
India,"Financial Year (Apr - Mar), 2022",Meghalaya,Municipal Corporation,1 Million - 4 Million,958,3022,49,21
India,"Financial Year (Apr - Mar), 2022",Meghalaya,Municipal Corporation,500 Thousand - 1 Million,157,1884,60,11
India,"Financial Year (Apr - Mar), 2022",Meghalaya,Municipal Corporation,100 Thousand-500 Thousand,66,1602,126,6
India,"Financial Year (Apr - Mar), 2022",Meghalaya,Municipal Corporation,<100 Thousand,28,5059,119,0
India,"Financial Year (Apr - Mar), 2022",Meghalaya,Municipality,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2022",Meghalaya,Municipality,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2022",Meghalaya,Municipality,500 Thousand - 1 Million,9,176,22,0
India,"Financial Year (Apr - Mar), 2022",Meghalaya,Municipality,100 Thousand-500 Thousand,16,792,42,4
India,"Financial Year (Apr - Mar), 2022",Meghalaya,Municipality,<100 Thousand,6,750,13,1
India,"Financial Year (Apr - Mar), 2022",Mizoram,Town Panchayat,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2022",Mizoram,Town Panchayat,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2022",Mizoram,Town Panchayat,500 Thousand - 1 Million,12,188,120,2
India,"Financial Year (Apr - Mar), 2022",Mizoram,Town Panchayat,100 Thousand-500 Thousand,0,0,0,0
India,"Financial Year (Apr - Mar), 2022",Mizoram,Town Panchayat,<100 Thousand,2,343,14,1
India,"Financial Year (Apr - Mar), 2022",Mizoram,Municipal Corporation,4 Million+,9761,5684,50,25
India,"Financial Year (Apr - Mar), 2022",Mizoram,Municipal Corporation,1 Million - 4 Million,958,3022,49,21
India,"Financial Year (Apr - Mar), 2022",Mizoram,Municipal Corporation,500 Thousand - 1 Million,157,1884,60,11
India,"Financial Year (Apr - Mar), 2022",Mizoram,Municipal Corporation,100 Thousand-500 Thousand,66,1602,126,6
India,"Financial Year (Apr - Mar), 2022",Mizoram,Municipal Corporation,<100 Thousand,28,5059,119,0
India,"Financial Year (Apr - Mar), 2022",Mizoram,Municipality,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2022",Mizoram,Municipality,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2022",Mizoram,Municipality,500 Thousand - 1 Million,9,176,22,0
India,"Financial Year (Apr - Mar), 2022",Mizoram,Municipality,100 Thousand-500 Thousand,16,792,42,4
India,"Financial Year (Apr - Mar), 2022",Mizoram,Municipality,<100 Thousand,6,750,13,1
India,"Financial Year (Apr - Mar), 2022",Nagaland,Town Panchayat,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2022",Nagaland,Town Panchayat,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2022",Nagaland,Town Panchayat,500 Thousand - 1 Million,12,188,120,2
India,"Financial Year (Apr - Mar), 2022",Nagaland,Town Panchayat,100 Thousand-500 Thousand,0,0,0,0
India,"Financial Year (Apr - Mar), 2022",Nagaland,Town Panchayat,<100 Thousand,2,343,14,1
India,"Financial Year (Apr - Mar), 2022",Nagaland,Municipal Corporation,4 Million+,9761,5684,50,25
India,"Financial Year (Apr - Mar), 2022",Nagaland,Municipal Corporation,1 Million - 4 Million,958,3022,49,21
India,"Financial Year (Apr - Mar), 2022",Nagaland,Municipal Corporation,500 Thousand - 1 Million,157,1884,60,11
India,"Financial Year (Apr - Mar), 2022",Nagaland,Municipal Corporation,100 Thousand-500 Thousand,66,1602,126,6
India,"Financial Year (Apr - Mar), 2022",Nagaland,Municipal Corporation,<100 Thousand,28,5059,119,0
India,"Financial Year (Apr - Mar), 2022",Nagaland,Municipality,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2022",Nagaland,Municipality,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2022",Nagaland,Municipality,500 Thousand - 1 Million,9,176,22,0
India,"Financial Year (Apr - Mar), 2022",Nagaland,Municipality,100 Thousand-500 Thousand,16,792,42,4
India,"Financial Year (Apr - Mar), 2022",Nagaland,Municipality,<100 Thousand,6,750,13,1
India,"Financial Year (Apr - Mar), 2022",Odisha,Town Panchayat,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2022",Odisha,Town Panchayat,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2022",Odisha,Town Panchayat,500 Thousand - 1 Million,12,188,120,2
India,"Financial Year (Apr - Mar), 2022",Odisha,Town Panchayat,100 Thousand-500 Thousand,0,0,0,0
India,"Financial Year (Apr - Mar), 2022",Odisha,Town Panchayat,<100 Thousand,2,343,14,1
India,"Financial Year (Apr - Mar), 2022",Odisha,Municipal Corporation,4 Million+,9761,5684,50,25
India,"Financial Year (Apr - Mar), 2022",Odisha,Municipal Corporation,1 Million - 4 Million,958,3022,49,21
India,"Financial Year (Apr - Mar), 2022",Odisha,Municipal Corporation,500 Thousand - 1 Million,157,1884,60,11
India,"Financial Year (Apr - Mar), 2022",Odisha,Municipal Corporation,100 Thousand-500 Thousand,66,1602,126,6
India,"Financial Year (Apr - Mar), 2022",Odisha,Municipal Corporation,<100 Thousand,28,5059,119,0
India,"Financial Year (Apr - Mar), 2022",Odisha,Municipality,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2022",Odisha,Municipality,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2022",Odisha,Municipality,500 Thousand - 1 Million,9,176,22,0
India,"Financial Year (Apr - Mar), 2022",Odisha,Municipality,100 Thousand-500 Thousand,16,792,42,4
India,"Financial Year (Apr - Mar), 2022",Odisha,Municipality,<100 Thousand,6,750,13,1
India,"Financial Year (Apr - Mar), 2022",Puducherry,Town Panchayat,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2022",Puducherry,Town Panchayat,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2022",Puducherry,Town Panchayat,500 Thousand - 1 Million,12,188,120,2
India,"Financial Year (Apr - Mar), 2022",Puducherry,Town Panchayat,100 Thousand-500 Thousand,0,0,0,0
India,"Financial Year (Apr - Mar), 2022",Puducherry,Town Panchayat,<100 Thousand,2,343,14,1
India,"Financial Year (Apr - Mar), 2022",Puducherry,Municipal Corporation,4 Million+,9761,5684,50,25
India,"Financial Year (Apr - Mar), 2022",Puducherry,Municipal Corporation,1 Million - 4 Million,958,3022,49,21
India,"Financial Year (Apr - Mar), 2022",Puducherry,Municipal Corporation,500 Thousand - 1 Million,157,1884,60,11
India,"Financial Year (Apr - Mar), 2022",Puducherry,Municipal Corporation,100 Thousand-500 Thousand,66,1602,126,6
India,"Financial Year (Apr - Mar), 2022",Puducherry,Municipal Corporation,<100 Thousand,28,5059,119,0
India,"Financial Year (Apr - Mar), 2022",Puducherry,Municipality,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2022",Puducherry,Municipality,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2022",Puducherry,Municipality,500 Thousand - 1 Million,9,176,22,0
India,"Financial Year (Apr - Mar), 2022",Puducherry,Municipality,100 Thousand-500 Thousand,16,792,42,4
India,"Financial Year (Apr - Mar), 2022",Puducherry,Municipality,<100 Thousand,6,750,13,1
India,"Financial Year (Apr - Mar), 2022",Punjab,Town Panchayat,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2022",Punjab,Town Panchayat,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2022",Punjab,Town Panchayat,500 Thousand - 1 Million,12,188,120,2
India,"Financial Year (Apr - Mar), 2022",Punjab,Town Panchayat,100 Thousand-500 Thousand,0,0,0,0
India,"Financial Year (Apr - Mar), 2022",Punjab,Town Panchayat,<100 Thousand,2,343,14,1
India,"Financial Year (Apr - Mar), 2022",Punjab,Municipal Corporation,4 Million+,9761,5684,50,25
India,"Financial Year (Apr - Mar), 2022",Punjab,Municipal Corporation,1 Million - 4 Million,958,3022,49,21
India,"Financial Year (Apr - Mar), 2022",Punjab,Municipal Corporation,500 Thousand - 1 Million,157,1884,60,11
India,"Financial Year (Apr - Mar), 2022",Punjab,Municipal Corporation,100 Thousand-500 Thousand,66,1602,126,6
India,"Financial Year (Apr - Mar), 2022",Punjab,Municipal Corporation,<100 Thousand,28,5059,119,0
India,"Financial Year (Apr - Mar), 2022",Punjab,Municipality,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2022",Punjab,Municipality,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2022",Punjab,Municipality,500 Thousand - 1 Million,9,176,22,0
India,"Financial Year (Apr - Mar), 2022",Punjab,Municipality,100 Thousand-500 Thousand,16,792,42,4
India,"Financial Year (Apr - Mar), 2022",Punjab,Municipality,<100 Thousand,6,750,13,1
India,"Financial Year (Apr - Mar), 2022",Rajasthan,Town Panchayat,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2022",Rajasthan,Town Panchayat,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2022",Rajasthan,Town Panchayat,500 Thousand - 1 Million,12,188,120,2
India,"Financial Year (Apr - Mar), 2022",Rajasthan,Town Panchayat,100 Thousand-500 Thousand,0,0,0,0
India,"Financial Year (Apr - Mar), 2022",Rajasthan,Town Panchayat,<100 Thousand,2,343,14,1
India,"Financial Year (Apr - Mar), 2022",Rajasthan,Municipal Corporation,4 Million+,9761,5684,50,25
India,"Financial Year (Apr - Mar), 2022",Rajasthan,Municipal Corporation,1 Million - 4 Million,958,3022,49,21
India,"Financial Year (Apr - Mar), 2022",Rajasthan,Municipal Corporation,500 Thousand - 1 Million,157,1884,60,11
India,"Financial Year (Apr - Mar), 2022",Rajasthan,Municipal Corporation,100 Thousand-500 Thousand,66,1602,126,6
India,"Financial Year (Apr - Mar), 2022",Rajasthan,Municipal Corporation,<100 Thousand,28,5059,119,0
India,"Financial Year (Apr - Mar), 2022",Rajasthan,Municipality,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2022",Rajasthan,Municipality,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2022",Rajasthan,Municipality,500 Thousand - 1 Million,9,176,22,0
India,"Financial Year (Apr - Mar), 2022",Rajasthan,Municipality,100 Thousand-500 Thousand,16,792,42,4
India,"Financial Year (Apr - Mar), 2022",Rajasthan,Municipality,<100 Thousand,6,750,13,1
India,"Financial Year (Apr - Mar), 2022",Sikkim,Town Panchayat,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2022",Sikkim,Town Panchayat,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2022",Sikkim,Town Panchayat,500 Thousand - 1 Million,12,188,120,2
India,"Financial Year (Apr - Mar), 2022",Sikkim,Town Panchayat,100 Thousand-500 Thousand,0,0,0,0
India,"Financial Year (Apr - Mar), 2022",Sikkim,Town Panchayat,<100 Thousand,2,343,14,1
India,"Financial Year (Apr - Mar), 2022",Sikkim,Municipal Corporation,4 Million+,9761,5684,50,25
India,"Financial Year (Apr - Mar), 2022",Sikkim,Municipal Corporation,1 Million - 4 Million,958,3022,49,21
India,"Financial Year (Apr - Mar), 2022",Sikkim,Municipal Corporation,500 Thousand - 1 Million,157,1884,60,11
India,"Financial Year (Apr - Mar), 2022",Sikkim,Municipal Corporation,100 Thousand-500 Thousand,66,1602,126,6
India,"Financial Year (Apr - Mar), 2022",Sikkim,Municipal Corporation,<100 Thousand,28,5059,119,0
India,"Financial Year (Apr - Mar), 2022",Sikkim,Municipality,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2022",Sikkim,Municipality,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2022",Sikkim,Municipality,500 Thousand - 1 Million,9,176,22,0
India,"Financial Year (Apr - Mar), 2022",Sikkim,Municipality,100 Thousand-500 Thousand,16,792,42,4
India,"Financial Year (Apr - Mar), 2022",Sikkim,Municipality,<100 Thousand,6,750,13,1
India,"Financial Year (Apr - Mar), 2022",Tamil Nadu,Town Panchayat,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2022",Tamil Nadu,Town Panchayat,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2022",Tamil Nadu,Town Panchayat,500 Thousand - 1 Million,12,188,120,2
India,"Financial Year (Apr - Mar), 2022",Tamil Nadu,Town Panchayat,100 Thousand-500 Thousand,0,0,0,0
India,"Financial Year (Apr - Mar), 2022",Tamil Nadu,Town Panchayat,<100 Thousand,2,343,14,1
India,"Financial Year (Apr - Mar), 2022",Tamil Nadu,Municipal Corporation,4 Million+,9761,5684,50,25
India,"Financial Year (Apr - Mar), 2022",Tamil Nadu,Municipal Corporation,1 Million - 4 Million,958,3022,49,21
India,"Financial Year (Apr - Mar), 2022",Tamil Nadu,Municipal Corporation,500 Thousand - 1 Million,157,1884,60,11
India,"Financial Year (Apr - Mar), 2022",Tamil Nadu,Municipal Corporation,100 Thousand-500 Thousand,66,1602,126,6
India,"Financial Year (Apr - Mar), 2022",Tamil Nadu,Municipal Corporation,<100 Thousand,28,5059,119,0
India,"Financial Year (Apr - Mar), 2022",Tamil Nadu,Municipality,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2022",Tamil Nadu,Municipality,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2022",Tamil Nadu,Municipality,500 Thousand - 1 Million,9,176,22,0
India,"Financial Year (Apr - Mar), 2022",Tamil Nadu,Municipality,100 Thousand-500 Thousand,16,792,42,4
India,"Financial Year (Apr - Mar), 2022",Tamil Nadu,Municipality,<100 Thousand,6,750,13,1
India,"Financial Year (Apr - Mar), 2022",Telangana,Town Panchayat,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2022",Telangana,Town Panchayat,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2022",Telangana,Town Panchayat,500 Thousand - 1 Million,12,188,120,2
India,"Financial Year (Apr - Mar), 2022",Telangana,Town Panchayat,100 Thousand-500 Thousand,0,0,0,0
India,"Financial Year (Apr - Mar), 2022",Telangana,Town Panchayat,<100 Thousand,2,343,14,1
India,"Financial Year (Apr - Mar), 2022",Telangana,Municipal Corporation,4 Million+,9761,5684,50,25
India,"Financial Year (Apr - Mar), 2022",Telangana,Municipal Corporation,1 Million - 4 Million,958,3022,49,21
India,"Financial Year (Apr - Mar), 2022",Telangana,Municipal Corporation,500 Thousand - 1 Million,157,1884,60,11
India,"Financial Year (Apr - Mar), 2022",Telangana,Municipal Corporation,100 Thousand-500 Thousand,66,1602,126,6
