State,Year,Month,protest_count,violence_count,conflict_events,fatalities,protest_count_log,protest_count_scaled,violence_count_log,violence_count_scaled,month_sin,month_cos,protest_lag_1,protest_lag_2,protest_lag_3,violence_lag_1,protest_roll_3,protest_roll_6,violence_roll_3,protest_std_3,violence_std_3,protest_change,violence_change,social_risk_t_plus_1
Assam,2013,1,8.4,0.0,0.0,0.0,2.2407096892759584,0.23904239861103488,0.0,0.0,0.49999999999999994,0.8660254037844387,0.1758814692672326,,,0.0,0.20746193393913376,0.20746193393913376,0.0,0.04466152144504697,0.0,0.06316092934380227,0.0,0.11976857206778807
Assam,2014,1,4.1,1.0,0.0,0.0,1.62924053973028,0.17380991763252868,0.6931471805599453,0.08664687883038874,0.49999999999999994,0.8660254037844387,0.23904239861103488,0.1758814692672326,,0.0,0.19624459517026538,0.19624459517026538,0.028882292943462912,0.037078454876921,0.050025598817165826,-0.0652324809785062,0.08664687883038874,0.1331489679320149
Assam,2015,1,10.2,0.0,0.0,0.0,2.4159137783010487,0.2577334436346104,0.0,0.0,0.49999999999999994,0.8660254037844387,0.17380991763252868,0.23904239861103488,0.1758814692672326,0.08664687883038874,0.223528586626058,0.21161680728635165,0.028882292943462912,0.044060167111399276,0.050025598817165826,0.08392352600208175,-0.08664687883038874,0.14216795252382483
Assam,2016,1,6.2,1.0,0.0,0.0,1.9740810260220096,0.21059803765355953,0.6931471805599453,0.08664687883038874,0.49999999999999994,0.8660254037844387,0.2577334436346104,0.17380991763252868,0.23904239861103488,0.0,0.21404713297356623,0.21141305335979324,0.057764585886925825,0.0420679420467699,0.050025598817165826,-0.0471354059810509,0.08664687883038874,0.19271916506549944
Assam,2017,1,142.10000000000002,65.0,0.0,0.0,4.963543686562406,0.5295185691056344,4.189654742026425,0.5237278848631662,0.49999999999999994,0.8660254037844387,0.21059803765355953,0.2577334436346104,0.17380991763252868,0.08664687883038874,0.3326166834646015,0.26443063931743344,0.20345825456451835,0.17214296689378694,0.2807247717453636,0.3189205314520749,0.4370810060327775,0.23144239604106018
Assam,2018,1,0.0,6.0,0.0,0.0,0.0,0.0,1.9459101490553132,0.24324854176542066,0.49999999999999994,0.8660254037844387,0.5295185691056344,0.21059803765355953,0.2577334436346104,0.5237278848631662,0.246705535586398,0.23511706110622801,0.2845411018196585,0.266599497959293,0.22144696452092286,-0.5295185691056344,-0.2804793430977456,0.2808398436100562
Assam,2019,1,19.78,4.0,0.0,0.0,3.0339909856710814,0.32367088251107823,1.6094379124341003,0.20118782229058066,0.49999999999999994,0.8660254037844387,0.0,0.5295185691056344,0.21059803765355953,0.24324854176542066,0.28439648387223754,0.2492218084229019,0.3227214163063891,0.2669350811494277,0.17534245444824612,0.32367088251107823,-0.04206071947484,0.26624389681384447
Assam,2020,1,29.91,10.0,0.0,0.0,3.431079756144025,0.3660329308431989,2.3978952727983707,0.29974895228208154,0.49999999999999994,0.8660254037844387,0.32367088251107823,0.0,0.5295185691056344,0.20118782229058066,0.22990127111809236,0.2812589772913469,0.24806177211269428,0.20022382882916107,0.049456541287097144,0.04236204833212065,0.09856112999150088,0.26294879354877093
Assam,2021,1,0.0,16.0,0.0,0.0,0.0,0.0,2.833213344056216,0.3541658975295347,0.49999999999999994,0.8660254037844387,0.3660329308431989,0.32367088251107823,0.0,0.29974895228208154,0.22990127111809236,0.23830340335224517,0.2850342240340656,0.20022382882916107,0.07754331239064724,-0.3660329308431989,0.05441694524745316,0.22929770558668863
Bihar,2011,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387,,,,,0.0,0.0,0.0,,,,,0.13660472438940038
Bihar,2012,1,5097.0,0.0,0.0,0.0,8.53660358493606,0.9106981625960026,0.0,0.0,0.49999999999999994,0.8660254037844387,0.0,,,0.0,0.4553490812980013,0.4553490812980013,0.0,0.6439608463857625,0.0,0.9106981625960026,0.0,0.21470166414829492
Bihar,2013,1,6950.400000000001,0.0,0.0,0.0,8.846698357121678,0.9437795557344171,0.0,0.0,0.49999999999999994,0.8660254037844387,0.9106981625960026,0.0,,0.0,0.6181592394434733,0.6181592394434733,0.0,0.5355970767517263,0.0,0.03308139313841452,0.0,0.4265291791418016
Bihar,2014,1,8081.4,77.0,0.0,0.0,8.997444137113522,0.9598613502668385,4.356708826689592,0.5446104844580139,0.49999999999999994,0.8660254037844387,0.9437795557344171,0.9106981625960026,0.0,0.0,0.9381130228657527,0.7035847671493145,0.18153682815267128,0.025066650186119015,0.3144310098053268,0.016081794532421423,0.5446104844580139,0.5587947320163545
Bihar,2015,1,6341.3,5.0,0.0,0.0,8.754996757669197,0.9339966863183113,1.791759469228055,0.2239789325810847,0.49999999999999994,0.8660254037844387,0.9598613502668385,0.9437795557344171,0.9106981625960026,0.5446104844580139,0.9458791974398557,0.7496671509831139,0.25619647234636617,0.013059539875548216,0.27373093056283165,-0.025864663948527156,-0.32063155187692916,0.6752972590690424
Bihar,2016,1,5787.299999999999,25.0,0.0,0.0,8.663593917783434,0.924245689037975,3.258096538021482,0.4072784307073179,0.49999999999999994,0.8660254037844387,0.9339966863183113,0.9598613502668385,0.9437795557344171,0.2239789325810847,0.9393679085410417,0.7787635739922574,0.39195594924880545,0.0184053348873857,0.16086401662051972,-0.009750997280336349,0.1832994981262332,0.7027450517834101
Bihar,2017,1,6953.7,80.0,0.0,0.0,8.847172968991568,0.9438301880677045,4.394449154672439,0.549328215002784,0.49999999999999994,0.8660254037844387,0.924245689037975,0.9339966863183113,0.9598613502668385,0.4072784307073179,0.934024187807997,0.9360686053368749,0.39352852609706224,0.009792278479004773,0.16310988259658588,0.019584499029729474,0.14204978429546605,0.6696558975619737
Bihar,2018,1,0.0,64.0,0.0,0.0,0.0,0.0,4.174387269895637,0.5218193741675098,0.49999999999999994,0.8660254037844387,0.9438301880677045,0.924245689037975,0.9339966863183113,0.549328215002784,0.6226919590352264,0.7842855782375411,0.49280867329253725,0.5393559539264469,0.07533757945766494,-0.9438301880677045,-0.027508840835274162,0.6282661030501048
Bihar,2019,1,6780.78,97.0,0.0,0.0,8.821994883350824,0.9411441506873144,4.584967478670572,0.5731439623612301,0.49999999999999994,0.8660254037844387,0.0,0.9438301880677045,0.924245689037975,0.5218193741675098,0.6283247795850063,0.7838463440630239,0.5480971838438413,0.544146878314681,0.025684429458321143,0.9411441506873144,0.05132458819372032,0.5892592530978095
Bihar,2020,1,7606.559999999999,94.0,0.0,0.0,8.936897768693688,0.9534021694084108,4.553876891600541,0.5692574828282017,0.49999999999999994,0.8660254037844387,0.9411441506873144,0.0,0.9438301880677045,0.5731439623612301,0.6315154400319084,0.7827698139199527,0.5547402731189806,0.5469427556927351,0.028576482842013414,0.012258018721096442,-0.003886479533028453,0.6018927321273643
Bihar,2021,1,0.0,103.0,0.0,0.0,0.0,0.0,4.6443908991413725,0.5805721883680953,0.49999999999999994,0.8660254037844387,0.9534021694084108,0.9411441506873144,0.0,0.5692574828282017,0.6315154400319084,0.6271036995335674,0.5743245445191757,0.5469427556927351,0.005748997394101079,-0.9534021694084108,0.011314705539893666,0.5455375767018709
Chandigarh,2012,1,5.1,0.0,0.0,0.0,1.8082887711792655,0.19291106175551376,0.0,0.0,0.49999999999999994,0.8660254037844387,,,,,0.19291106175551376,0.19291106175551376,0.0,,,,,0.12532647558337123
Chandigarh,2013,1,10.1,0.0,0.0,0.0,2.4069451083182885,0.2567766519559336,0.0,0.0,0.49999999999999994,0.8660254037844387,0.19291106175551376,,,0.0,0.22484385685572367,0.22484385685572367,0.0,0.04515979191519797,0.0,0.06386559020041982,0.0,0.12243994491156796
Chandigarh,2014,1,2.5,0.0,0.0,0.0,1.252762968495368,0.13364670412835983,0.0,0.0,0.49999999999999994,0.8660254037844387,0.2567766519559336,0.19291106175551376,,0.0,0.1944448059466024,0.1944448059466024,0.0,0.06157930083589803,0.0,-0.12312994782757375,0.0,0.1187957365746421
Chandigarh,2015,1,2.5,0.0,0.0,0.0,1.252762968495368,0.13364670412835983,0.0,0.0,0.49999999999999994,0.8660254037844387,0.13364670412835983,0.2567766519559336,0.19291106175551376,0.0,0.1746900200708844,0.17924528049204175,0.0,0.07108910852355427,0.0,0.0,0.0,0.10055630602916932
Chandigarh,2016,1,2.5,0.0,0.0,0.0,1.252762968495368,0.13364670412835983,0.0,0.0,0.49999999999999994,0.8660254037844387,0.13364670412835983,0.13364670412835983,0.2567766519559336,0.0,0.13364670412835983,0.17012556521930536,0.0,0.0,0.0,0.0,0.0,0.08600366019110978
